Latitude,Longitude,Vs30,Census_tract
37.976116999999995,-122.34604579999998,502.2400208000001,6013366001.0
37.969013000000004,-122.3509842,246.8368835,6013366002.0
37.97263626,-122.3305298,427.4125061000001,6013367100.0
37.96610834,-122.339808,418.0701294,6013367200.0
37.96101321,-122.35205570000001,272.3615417,6013368002.0
37.95665747,-122.3363956,364.2992859,6013369001.0
37.95859028,-122.32360349999999,389.7307434,6013369002.0
37.93976568,-122.3221939,511.70623780000005,6013370000.0
37.94855931,-122.33996850000001,319.6618042,6013372000.0
37.94708036,-122.35373799999999,284.6417847,6013373000.0
37.93941587,-122.34148020000002,291.63955689999995,6013374000.0
37.94023683,-122.35178119999999,301.9829407,6013375000.0
37.94105398,-122.3623997,250.31732180000003,6013376000.0
37.93378342,-122.3629321,266.6335449,6013377000.0
37.93628387,-122.38966029999999,568.9353637999999,6013378000.0
37.91697514,-122.3386895,227.35891719999998,6013380000.0
37.93018792,-122.33505919999999,276.2055664,6013381000.0
37.91598675,-122.32299440000001,282.74847410000007,6013382000.0
37.93303147,-122.31528829999999,503.0943298,6013384000.0
37.92422136,-122.2954379,412.0243225,6013385100.0
38.03793225,-121.6303801,196.1775818,6013301000.0
37.98368495,-121.7057022,265.1123962,6013302007.0
37.99004105,-121.67796650000001,217.96411129999998,6013302008.0
37.97151618,-121.74792839999999,384.2443542,6013302009.0
37.95783811,-121.70751270000001,232.36167909999998,6013303102.0
37.93660672,-121.6660623,249.79678340000004,6013303103.0
37.94709929,-121.73199640000001,249.800354,6013303203.0
37.91093546,-121.7020933,266.9915771,6013303205.0
37.89574547,-121.7403477,301.2504272,6013304001.0
37.84616164,-121.6184021,254.2274475,6013304002.0
37.90461619,-121.5842902,283.4417114,6013304003.0
37.99385934,-122.31717659999998,347.12295530000006,6013364002.0
37.92746424,-122.308749,571.5348511,6013385200.0
37.92269737,-122.3156284,309.77725219999996,6013386000.0
37.90898885,-122.30224270000001,550.9168701,6013388000.0
37.90231204,-122.29809740000002,333.1349182,6013389100.0
37.91394433,-122.29342120000001,760.0,6013390100.0
37.906310600000005,-122.2937915,559.4351196,6013390200.0
37.90722173,-122.28438840000001,718.8516235000001,6013391000.0
37.90950578,-122.27558390000002,560.0522461,6013392000.0
37.99270543,-122.3489222,398.4352722,6013392200.0
38.02328046,-122.2732291,240.897995,6013392300.0
37.90141143,-121.60920320000001,196.15242,6013304004.0
37.93871619,-121.606241,241.9491119,6013304005.0
38.01590272,-121.8308977,291.30139160000004,6013305000.0
38.00533687,-121.799425,263.4312439,6013306003.0
38.00855268,-121.7857669,340.9016418,6013306004.0
37.98658658,-121.81565359999999,292.2127686,6013307101.0
38.00261706,-121.84854920000001,373.64123539999997,6013307201.0
38.00370316,-121.82780179999999,241.95088199999998,6013307202.0
37.99463318,-121.8308186,336.6158142,6013307204.0
37.99094568,-121.8456298,317.65319819999996,6013307205.0
37.99192929,-121.7965054,362.86758419999995,6013308001.0
38.03963784,-121.86569920000001,218.31987,6013309000.0
38.02604477,-121.88333870000001,264.82882689999997,6013310000.0
38.02142401,-121.8936643,331.85116580000005,6013311000.0
38.01523608,-121.8695919,301.8974915,6013312000.0
38.00648779,-121.8827774,322.4936829,6013313101.0
37.98098381,-121.8753976,535.5661011,6013313103.0
38.00747285,-121.9161633,507.09115599999996,6013313203.0
37.98895291,-121.9237065,520.6641846,6013313204.0
38.01700995,-121.9150678,360.4695435,6013313205.0
38.03305964,-121.92154920000002,310.45108030000006,6013314102.0
38.03888206,-121.9446126,208.631546,6013314103.0
38.02324132,-121.94437679999999,380.47790530000003,6013314104.0
38.04803444,-121.9726125,187.8648071,6013314200.0
38.03644115,-122.03078400000001,292.2772217,6013315000.0
38.01769421,-122.12614109999998,366.1384888,6013317000.0
38.01734533,-122.15881470000001,699.9033812999999,6013318000.0
38.00424338,-122.12156409999999,447.8034668000001,6013319000.0
38.02426309,-122.0977889,352.2381287,6013320001.0
38.00024201,-122.07731899999999,350.7950439,6013320004.0
37.98937069,-122.1141827,439.0621338,6013321101.0
37.97538497,-122.09294150000001,504.9744263,6013321102.0
37.97027476,-122.1125239,574.9224853999999,6013321103.0
37.98215214,-122.0713172,242.0440216,6013321200.0
37.9620156,-122.0766278,505.0238342,6013322000.0
37.93864788,-122.05610130000001,241.9491119,6013324001.0
37.95610522,-122.05768700000002,218.3124847,6013324002.0
37.93844299,-122.0734125,370.9363708,6013325000.0
37.9429572,-122.0857148,461.7496338,6013326000.0
37.98496552,-122.0532338,251.86604309999998,6013327000.0
37.99469549,-122.0339308,306.9828796,6013329000.0
37.98859767,-122.0260549,238.27578739999998,6013330000.0
37.97623531,-122.01215320000001,326.3456726,6013331000.0
37.96490655,-121.9701124,332.64846800000004,6013333101.0
37.95972913,-121.9581537,424.8109436000001,6013333102.0
37.9689657,-121.9851598,309.2310486,6013333200.0
37.95850343,-121.98826399999999,363.6427917,6013334004.0
37.95085315,-121.9860165,505.9828796,6013334006.0
37.87073809,-122.0514205,760.0,6013334200.0
37.96903056,-122.02026359999999,420.71490480000006,6013335000.0
37.96678471,-122.0405975,243.9107361,6013336102.0
37.96059286,-122.0474888,238.2695465,6013336201.0
37.95498244,-122.04463870000001,206.3222656,6013336202.0
37.95725945,-122.0148723,448.23208619999997,6013337100.0
37.95149362,-122.02674920000001,479.9613342,6013337200.0
37.94885161,-122.0425706,254.1802673,6013338101.0
37.94133559,-122.0423366,217.94352719999998,6013338102.0
37.931490600000004,-122.03104950000001,272.5812378,6013338201.0
37.92183357,-122.05548200000001,297.739502,6013338203.0
37.91897589,-122.04700559999999,377.4815369,6013338204.0
37.90672892,-122.01459579999998,488.8535767,6013338302.0
37.89403031,-122.059905,276.2034607,6013339001.0
37.90632149,-122.06296119999999,266.6085205,6013339002.0
37.92320257,-122.06897959999999,263.4256287,6013340001.0
37.91068491,-122.0843731,528.8880005,6013340002.0
37.88740843,-122.08378490000001,484.03344730000003,6013341000.0
37.89273351,-122.04966499999999,478.4919739,6013343001.0
37.90349298,-122.0397679,502.9446716,6013343002.0
37.89142461,-122.0171445,372.9210205,6013343003.0
37.7359758,-121.92878799999998,228.33422850000002,6013345103.0
37.79665765,-121.97962679999999,278.7479248,6013345105.0
37.7747319,-121.9550385,389.21820069999995,6013345108.0
37.7587641,-121.95194950000001,297.7765198,6013345111.0
37.76141776,-121.9274521,555.3219604,6013345112.0
37.79560378,-121.94176670000002,544.9782104,6013345113.0
37.74217728,-121.97567579999999,743.1687622000001,6013345115.0
37.7643292,-121.9742868,463.77783200000005,6013345116.0
37.77747176,-121.98209720000001,447.5950623,6013345202.0
37.80510385,-122.0221087,760.0,6013345203.0
37.83528506,-122.0418298,760.0,6013345204.0
37.883295000000004,-122.0055325,518.5169678,6013346101.0
37.86365339,-121.98373090000001,437.76208499999996,6013346102.0
37.83981041,-122.001898,367.44525150000004,6013346201.0
37.81950658,-121.9506912,493.61279299999995,6013346204.0
37.93291198,-122.1209561,760.0,6013347000.0
37.90025128,-122.145086,704.8428955,6013348000.0
37.87873137,-122.13898710000001,563.1461792,6013350000.0
37.85310523,-122.06592250000001,716.7466431,6013351101.0
37.87260197,-122.0806945,653.2630615,6013351102.0
37.86829961,-122.1051553,487.5666199,6013351200.0
37.84547145,-122.0931524,420.2406311000001,6013352101.0
37.81865295,-122.10370990000001,636.12146,6013352102.0
37.85299636,-122.1392669,417.2549744,6013352201.0
37.82966786,-122.1594455,471.8502502,6013352202.0
37.85666838,-122.1812346,503.1811523,6013353001.0
37.87950452,-122.1684619,493.1484375,6013353002.0
37.88378992,-122.216655,760.0,6013354001.0
37.90276335,-122.18245659999998,513.149292,6013354002.0
37.48714381,-121.8964446,760.0,6001443200.0
37.47067249,-121.9128356,408.78851319999995,6001443301.0
37.48294222,-121.9198102,411.2384338,6001443322.0
37.55126519,-122.03640559999998,227.2512665,6001444100.0
37.54254168,-122.045753,254.070816,6001444200.0
37.53652129,-122.05711459999999,201.3546143,6001444301.0
37.51256432,-122.04741729999999,250.4371643,6001444302.0
37.53427557,-122.0273419,241.1915588,6001444500.0
37.52707713,-122.0162173,250.44375609999997,6001444601.0
37.51225341,-122.00305149999998,210.96382140000003,6001444602.0
37.72081804,-121.89109380000001,399.6733093,6001450102.0
37.72251477,-121.9153871,368.41464229999997,6001450200.0
37.71072211,-121.91776920000001,282.6195068,6001450300.0
37.71266348,-121.93244399999999,317.5389709,6001450400.0
37.71008361,-121.9676658,696.9885254,6001450502.0
37.93921643,-121.88531200000001,748.0336304,6013355107.0
37.97629515,-121.7939841,371.9597778,6013355109.0
37.96793461,-121.76934229999999,327.9018555,6013355110.0
37.97829283,-121.7754373,257.13992310000003,6013355111.0
37.82524441,-121.78942450000001,617.7203369,6013355112.0
37.80651162,-121.9040537,504.4553528,6013355113.0
37.78732236,-121.9082619,446.44787599999995,6013355114.0
37.773299200000004,-121.88121650000001,561.0482787999999,6013355116.0
37.7459966,-121.89684879999999,305.4618835,6013355117.0
37.99707422,-121.975827,760.0,6013355200.0
37.93681448,-121.97015139999999,441.05834960000004,6013355301.0
37.92107905,-121.9944828,653.4484252999999,6013355302.0
37.68934873,-121.922326,279.8960266,6001450602.0
37.68883254,-121.9106364,309.66693119999996,6001450603.0
37.67207847,-121.88195559999998,254.13444520000002,6001450605.0
37.66949182,-121.8997466,257.347168,6001450606.0
37.65729442,-121.88743319999999,230.9604187,6001450607.0
37.55686804,-121.80737309999999,760.0,6001450701.0
37.66026601,-121.86470759999999,398.9791565,6001450741.0
37.66506983,-121.81893429999998,318.9548645,6001450742.0
37.69639174,-121.871181,217.8550262,6001450744.0
37.68244559,-121.8527256,409.63226319999995,6001450745.0
37.67360722,-121.8685441,241.9042969,6001450746.0
37.70530412,-121.8611332,412.3268127,6001450750.0
37.71632264,-121.84309180000001,600.9190674,6001450751.0
37.73358214,-121.8241813,481.9751892,6001450752.0
37.95130426,-121.93388449999999,687.7850952,6013355304.0
37.89343382,-121.9256591,760.0,6013355306.0
37.96473408,-122.163628,547.4520263999999,6013356002.0
38.0427739,-122.2029055,575.9324951,6013357000.0
38.04760585,-122.2508412,530.5653687,6013358000.0
37.84822748,-122.25744170000002,426.0525818,6001400400.0
37.848533700000004,-122.26481629999999,385.94396969999997,6001400500.0
37.84194982,-122.2648653,375.97070310000004,6001400600.0
37.84171432,-122.27232690000001,336.210144,6001400700.0
37.839431700000006,-122.28027970000001,285.88302610000005,6001400900.0
37.83120424,-122.27193729999999,319.5341797,6001401000.0
37.83048949,-122.2638305,324.3817749,6001401100.0
37.83057919,-122.25792949999999,408.85180660000003,6001401200.0
37.81807987,-122.26675,268.0189819,6001401300.0
37.82292937,-122.2806413,275.26516719999995,6001401500.0
37.81737981,-122.28147340000001,249.3895264,6001401600.0
37.67371103,-121.9462685,760.0,6001450601.0
37.63733537,-121.63676370000002,760.0,6001451101.0
37.71007813,-121.7402888,312.8299561,6001451201.0
37.73477976,-121.76893419999999,282.1149292,6001451202.0
37.68965203,-121.8156727,297.9469299,6001451300.0
37.69597463,-121.7630091,411.8139343,6001451401.0
37.68528341,-121.78031090000002,301.1667175,6001451404.0
37.67334442,-121.73694760000001,280.744812,6001451501.0
37.68497205,-121.7490794,326.5742493,6001451503.0
37.68937334,-121.72464270000002,285.846405,6001451505.0
37.68331108,-121.7292101,315.09622189999993,6001451506.0
37.66838321,-121.76075949999999,285.7511902,6001451601.0
37.67123615,-121.77569299999999,311.94201660000004,6001451602.0
37.66729503,-121.80100470000001,300.7609253,6001451703.0
37.66218018,-121.79009750000002,313.607666,6001451704.0
37.80227904,-122.31578049999999,238.2307281,6001981900.0
37.7956366,-122.27708770000001,343.90655519999996,6001983200.0
37.81784312,-122.30717779999999,227.32899480000003,6001401700.0
37.80472632,-122.29727849999999,230.97082519999998,6001402200.0
37.81205477,-122.2824489,249.3895264,6001402400.0
37.80563425,-122.28481880000001,271.9657288,6001402500.0
37.80427189,-122.2799515,271.9657288,6001402600.0
37.80873182,-122.2715083,322.388031,6001402800.0
37.80711926,-122.2669522,373.2016602,6001402900.0
37.80042132,-122.2707322,343.90655519999996,6001403000.0
37.79458485,-122.2663328,372.86743160000003,6001403300.0
37.8047184,-122.25892169999999,365.3783264,6001403400.0
37.81762955,-122.26015430000001,348.41949460000006,6001403501.0
37.81348456,-122.25377250000001,348.41949460000006,6001403600.0
37.81131328,-122.25892350000001,348.41949460000006,6001403701.0
37.80978986,-122.25182959999998,365.3783264,6001403702.0
37.81483455,-122.2417419,380.1612854,6001403800.0
37.823144899999996,-122.25363200000001,392.4786682,6001404000.0
37.83001603,-122.2498885,447.601532,6001404101.0
37.82569839,-122.24994550000001,350.88235469999995,6001404102.0
37.83610713,-122.23446979999999,527.1956786999999,6001404200.0
37.845448100000006,-122.23827560000001,438.73019410000006,6001404300.0
37.84626037,-122.2151284,481.8120728,6001404400.0
37.83453516,-122.20255230000001,760.0,6001404502.0
37.81963018,-122.19111059999999,760.0,6001404600.0
37.80550395,-122.21318640000001,516.7211914,6001404800.0
37.80415952,-122.221498,248.41596980000003,6001404900.0
37.80506727,-122.23083899999999,397.9342651,6001405000.0
37.81150252,-122.2320928,614.3466187000001,6001405100.0
37.80519965,-122.2436723,409.50585939999996,6001405200.0
37.79843405,-122.2540627,307.1211548,6001405302.0
37.79653907,-122.2494541,416.63125610000003,6001405401.0
37.79333367,-122.24610159999999,416.63125610000003,6001405402.0
37.79821497,-122.24321370000001,416.63125610000003,6001405500.0
37.80087654,-122.23723259999998,435.0066223,6001405600.0
37.79400929,-122.23311389999999,348.18240360000004,6001405800.0
37.78778626,-122.23576580000001,391.5321045,6001405901.0
37.79097002,-122.2408996,391.5321045,6001405902.0
37.79028942,-122.2521095,307.1142578,6001406000.0
37.77361026,-122.2278163,305.3262939,6001406100.0
37.78197829,-122.2265575,318.21783450000004,6001406202.0
37.7893415,-122.225081,373.89770510000005,6001406300.0
37.79556121,-122.2218715,372.917572,6001406400.0
37.78793902,-122.2170056,387.3451233,6001406500.0
37.796395000000004,-122.2143959,426.77917479999996,6001406602.0
37.80331282,-122.20209840000001,636.2276001,6001406700.0
37.79771198,-122.19492790000001,578.9489136,6001406800.0
37.79323288,-122.19050849999999,578.9489136,6001406900.0
37.78307057,-122.2146067,427.6307068,6001407101.0
37.78088803,-122.21023419999999,427.6307068,6001407102.0
37.7777477,-122.2192748,316.984375,6001407200.0
37.76489333,-122.2123145,211.07038880000002,6001407300.0
37.76951263,-122.197622,408.1272278,6001407500.0
37.77767604,-122.203827,443.38476560000004,6001407600.0
37.77652641,-122.19314609999999,423.5002136,6001407700.0
37.77998421,-122.185157,442.1584778,6001407800.0
38.29178674,-122.2979091,287.38595580000003,6055200201.0
38.29534811,-122.2881396,300.62982180000006,6055200202.0
38.28846089,-122.2745414,383.38528439999993,6055200301.0
38.28433934,-122.25846100000001,301.78381349999995,6055200302.0
38.31028594,-122.26736840000001,526.1131592,6055200400.0
38.31111068,-122.3010895,308.222168,6055200501.0
38.30494616,-122.28662779999999,244.96351620000002,6055200503.0
38.3158036,-122.2819273,269.8135986,6055200505.0
38.33174714,-122.31244850000002,211.320755,6055200601.0
38.33537711,-122.3015933,262.25836180000005,6055200602.0
38.30992515,-122.32950109999999,343.0180359,6055200703.0
38.31538449,-122.31526170000001,334.855835,6055200704.0
38.32839618,-122.33019650000001,268.37741090000003,6055200706.0
38.32344721,-122.3205447,239.94250490000002,6055200707.0
38.26220906,-122.3007916,437.6679688,6055200802.0
38.29484439,-122.32747979999999,362.2540894,6055200803.0
38.27445036,-122.26920249999999,478.1779175,6055200900.0
38.22997205,-122.22978810000001,760.0,6055201003.0
38.1594954,-122.2395111,332.9184875,6055201004.0
38.20302187,-122.28111940000001,248.4254761,6055201005.0
38.2815476,-122.3686633,246.96386719999998,6055201102.0
38.37021899,-122.35753600000001,561.2245482999999,6055201200.0
38.39250567,-122.2726986,760.0,6055201401.0
38.32301462,-122.22904650000001,760.0,6055201402.0
38.45031446,-122.45532,630.1889647999999,6055201500.0
38.50136996,-122.4573962,286.407135,6055201601.0
38.50726658,-122.4783604,587.800293,6055201602.0
38.55639446,-122.42479409999999,377.7637329,6055201700.0
38.62489806,-122.55339769999999,760.0,6055201900.0
38.58173009,-122.5824759,287.4348755,6055202000.0
38.13333704,-122.5403763,445.3512573,6041101100.0
38.13164197,-122.59131119999999,760.0,6041102100.0
38.11656857,-122.59124140000002,502.1646118,6041102202.0
38.11041957,-122.5703322,442.8924255,6041102203.0
38.1157013,-122.64605790000002,421.7737122,6041103100.0
38.07925754,-122.5641361,542.0049437999999,6041104101.0
38.08841031,-122.55953000000001,375.26358030000006,6041104102.0
38.060886100000005,-122.5688826,387.1541748,6041104200.0
38.07833403,-122.51493229999998,217.99397280000002,6041104300.0
38.05772774,-122.51519280000001,305.585144,6041105000.0
38.02882257,-122.51890159999998,208.6257019,6041106001.0
38.006510600000006,-122.51644909999999,760.0,6041106002.0
38.03857155,-122.58393500000001,760.0,6041107000.0
37.99888365,-122.54758970000002,468.33966060000006,6041108200.0
37.98155656,-122.530534,490.44482419999997,6041109001.0
37.98395513,-122.5489361,574.2437133999999,6041109002.0
37.98247892,-122.50889540000001,760.0,6041110100.0
37.99054332,-122.47392509999999,516.6809691999999,6041110200.0
37.97030442,-122.5367538,510.53405760000004,6041111000.0
37.96577451,-122.50259650000001,196.16383359999998,6041112201.0
37.95783805,-122.4980855,187.8648071,6041112202.0
38.01254415,-122.6685975,760.0,6041113000.0
37.97640439,-122.5941341,539.4290771000001,6041114100.0
38.00299323,-122.5996435,444.36209110000004,6041114200.0
37.99713463,-122.5714818,540.6437377999999,6041115000.0
37.97325544,-122.5655375,485.1741943,6041117000.0
37.962214200000005,-122.5619915,564.7754517000001,6041118100.0
37.94408629,-122.5612443,702.6017456000001,6041119100.0
37.94651228,-122.53289099999999,314.5750427,6041119201.0
37.95171275,-122.5245922,441.9533386,6041119202.0
37.9358346,-122.5377246,496.1748352,6041120000.0
37.93057311,-122.5077403,211.1457977,6041121200.0
37.94013878,-122.49020619999999,376.5857544,6041122000.0
37.87806625,-122.470754,305.7091064,6041123000.0
37.90242531,-122.4914973,618.1258545,6041124100.0
37.88226143,-122.45124740000001,549.9530029,6041124200.0
37.91205102,-122.5404041,610.2528687000001,6041126100.0
37.90071087,-122.5219881,524.6837158,6041126200.0
37.91041056,-122.55843629999998,587.8948364,6041127000.0
37.89341555,-122.54598529999998,601.645874,6041128200.0
37.85088812,-122.4862338,760.0,6041130201.0
37.86789283,-122.49654550000001,415.9565735,6041130202.0
37.92287072,-122.6786915,550.5472412,6041132100.0
37.87180425,-122.5316944,490.65600589999997,6041128100.0
37.79951286,-122.3976554,406.1240234,6075010500.0
37.79980179,-122.4067085,530.2553711,6075010600.0
37.79851436,-122.4100463,530.2553711,6075010700.0
37.79803315,-122.420549,526.1557007,6075010900.0
37.79437229,-122.4198085,526.1557007,6075011000.0
37.79074413,-122.4190763,357.1517029,6075011100.0
37.79541433,-122.40962749999998,530.2553711,6075011300.0
37.79045812,-122.4034679,524.7722168,6075011700.0
37.79047299,-122.41391429999999,357.1517029,6075011901.0
37.79099592,-122.40980640000001,357.8235168,6075011902.0
37.78796465,-122.4185196,357.1517029,6075012000.0
37.78584641,-122.4163529,357.1517029,6075012201.0
37.78541422,-122.4196435,357.1517029,6075012202.0
37.78588983,-122.41078359999999,357.8235168,6075012301.0
37.7830508,-122.4157882,413.4250793,6075012401.0
37.77926809,-122.41720749999999,413.4250793,6075012402.0
37.78180161,-122.4123748,390.07104489999995,6075012501.0
37.80226798,-122.43914850000002,365.42434689999993,6075012601.0
37.80655795,-122.43327179999999,365.42434689999993,6075012602.0
37.80383217,-122.4449363,300.27825930000006,6075012700.0
37.80196101,-122.4272486,419.80059810000006,6075012901.0
37.80061445,-122.4321075,488.51925660000006,6075012902.0
37.79724477,-122.43051399999999,529.512085,6075013000.0
37.79377636,-122.4247502,529.512085,6075013101.0
37.79366757,-122.43874450000001,488.51925660000006,6075013200.0
37.78874344,-122.4524124,492.811676,6075013300.0
37.78984894,-122.44079909999999,517.869812,6075013400.0
37.78744588,-122.42340130000001,439.0401001,6075015100.0
37.78791398,-122.4302663,439.0401001,6075015200.0
37.78676173,-122.4393346,407.9016724,6075015300.0
37.78435251,-122.45102720000001,492.811676,6075015400.0
37.77824954,-122.4564215,407.26608280000005,6075015600.0
37.7789031,-122.44799499999999,468.44931030000004,6075015700.0
37.78170525,-122.4381,468.726532,6075015801.0
37.78331906,-122.42935109999999,439.0401001,6075015900.0
37.78232994,-122.4224821,443.296051,6075016000.0
37.77998294,-122.42866310000001,443.296051,6075016100.0
37.77604529,-122.429553,443.296051,6075016300.0
37.77509953,-122.43697560000001,468.726532,6075016400.0
37.77419096,-122.44779869999999,468.44931030000004,6075016500.0
37.77049511,-122.4474565,434.62179569999995,6075016600.0
37.77106557,-122.43771799999999,377.9338989,6075016700.0
37.77353381,-122.4248942,475.54299929999996,6075016802.0
37.76708805,-122.43246409999998,377.9338989,6075016900.0
37.76488672,-122.4395867,481.08569339999997,6075017000.0
37.76538573,-122.4504567,399.56488039999994,6075017102.0
37.77943975,-122.41070309999999,390.07104489999995,6075017601.0
37.76734564,-122.41187649999999,305.76696780000003,6075017700.0
37.77606553,-122.4087021,390.07104489999995,6075017802.0
37.82014786,-122.368601,206.30519099999998,6075017902.0
37.77901596,-122.3976825,357.98904419999997,6075018000.0
37.76712047,-122.4241835,475.54299929999996,6075020200.0
37.7649232,-122.42943490000002,431.17678830000006,6075020300.0
37.75958961,-122.44347759999998,625.9690552000001,6075020401.0
37.75283545,-122.44444140000002,684.7384033,6075020402.0
37.7595551,-122.4303673,431.17678830000006,6075020600.0
37.75918304,-122.42357520000002,431.17678830000006,6075020700.0
37.75943516,-122.41914879999999,263.4144287,6075020800.0
37.75181886,-122.41841200000002,344.5058289,6075020900.0
37.7515786,-122.42284790000001,523.0685425,6075021000.0
37.75317534,-122.4381307,490.33084110000004,6075021200.0
37.74915265,-122.4364118,490.33084110000004,6075021300.0
37.7495765,-122.4294024,523.0685425,6075021400.0
37.74505070000001,-122.42668870000001,626.3169556,6075021500.0
37.74025866,-122.43936740000001,624.6849365,6075021700.0
37.73936291,-122.42642450000001,626.3169556,6075021800.0
37.75992037,-122.38630790000002,254.17922969999998,6075022600.0
37.76098423,-122.4020064,499.61322019999994,6075022704.0
37.76071882,-122.4125114,373.1520386,6075022801.0
37.75665458,-122.40577549999999,373.1520386,6075022802.0
37.751197600000005,-122.41394440000002,344.5058289,6075022901.0
37.75134096,-122.4103787,361.03890989999996,6075022902.0
37.75176046,-122.4062449,361.03890989999996,6075022903.0
37.73265181,-122.39584170000002,300.5204163,6075023003.0
37.73444779999999,-122.3845689,276.2467346,6075023102.0
37.73168345,-122.37581370000001,379.3466492,6075023103.0
37.72766222,-122.3861433,280.744812,6075023200.0
37.72543582,-122.3977581,422.78530880000005,6075023300.0
37.7439132,-122.40766809999998,604.2235718,6075025100.0
37.74362835,-122.41425840000001,395.0041199,6075025200.0
37.74385168,-122.4201298,395.0041199,6075025300.0
37.73691213,-122.4128864,407.5593262,6075025402.0
37.73387226,-122.4191855,514.4759521000001,6075025403.0
37.72745552,-122.4369965,513.338562,6075025500.0
37.72875246,-122.4223949,580.5245361000001,6075025600.0
37.73171227,-122.4120162,407.5593262,6075025701.0
37.72161393,-122.4019963,422.78530880000005,6075025800.0
37.72341569,-122.4108335,476.0089416999999,6075025900.0
37.72356491,-122.4322381,513.338562,6075026001.0
37.71960306,-122.4288709,444.59851069999996,6075026003.0
37.71788348,-122.4356877,490.0839233,6075026004.0
37.71962311,-122.4431456,492.7510681,6075026100.0
37.71286275,-122.45001429999999,501.30941770000004,6075026200.0
37.71385372,-122.43952879999999,490.0839233,6075026301.0
37.71167364,-122.43077269999999,444.59851069999996,6075026302.0
37.71308371,-122.4135473,429.0215149,6075026401.0
37.71636309,-122.4030264,428.7642517,6075026402.0
37.70967703,-122.4154288,538.3035888999999,6075026404.0
37.76426171,-122.45967639999999,510.10501100000005,6075030101.0
37.75833546,-122.4569258,584.5203247000001,6075030102.0
37.76280325,-122.47377209999999,491.44229129999997,6075030201.0
37.75697194,-122.46925130000001,491.44229129999997,6075030301.0
37.75244814,-122.47346200000001,520.3790893999999,6075030302.0
37.74624764,-122.4673745,486.66952510000004,6075030400.0
37.75177291,-122.45263529999998,558.1115722999999,6075030500.0
37.73744923,-122.450313,534.7506714,6075030700.0
37.73915479,-122.4679236,486.66952510000004,6075030800.0
37.72824501,-122.4683354,412.64428710000004,6075030900.0
37.7286556,-122.45720349999999,319.05471800000004,6075031000.0
37.72961086,-122.44617509999999,739.7731934,6075031100.0
37.71891757,-122.453538,501.30941770000004,6075031202.0
37.719781899999994,-122.4674485,554.0467529,6075031301.0
37.71333102,-122.46711670000002,499.62799069999994,6075031302.0
37.71469678,-122.457324,501.30941770000004,6075031400.0
37.75774952,-122.481728,382.1045837,6075032602.0
37.76016370000001,-122.49116240000001,418.9690857,6075032700.0
37.68756748,-122.4120686,382.1280212,6081600100.0
37.70445516,-122.41572120000001,538.3035888999999,6081600200.0
37.70217751,-122.4318115,517.5448608,6081600300.0
37.70519473,-122.452924,388.8518982,6081600402.0
37.69705886,-122.45691969999999,353.71896360000005,6081600500.0
37.69747636,-122.4665331,565.8382568,6081600600.0
37.705211,-122.46407350000001,440.0552063,6081600700.0
37.70469317,-122.4879855,494.0077515,6081600900.0
37.67844783,-122.4926532,652.5372925,6081601000.0
37.69426718,-122.49164329999999,421.55746460000006,6081601100.0
37.69075968,-122.479743,463.8834839,6081601200.0
37.68784082,-122.46548259999999,443.2516785,6081601300.0
37.67225085,-122.484885,476.3862,6081601501.0
37.66935459,-122.4783321,476.3862,6081601502.0
37.67826763,-122.4496455,496.1762085,6081601601.0
37.65558537,-122.4608407,548.6862183,6081601603.0
37.66960039,-122.4691926,494.9790039,6081601604.0
37.66296216,-122.4559378,427.15866090000003,6081601700.0
37.65534516,-122.44599740000001,491.59857180000006,6081601800.0
37.66592093,-122.43411429999999,416.8858948,6081601901.0
37.66076978,-122.4376294,416.8858948,6081601902.0
37.66785933,-122.42037079999999,760.0,6081602000.0
37.65607629,-122.41861499999999,521.0265503,6081602200.0
37.65154268,-122.39870249999998,258.4577026,6081602300.0
37.64445014,-122.4358165,399.1471252,6081602400.0
37.64627892,-122.4610869,490.4198608,6081602600.0
37.64863554,-122.4751588,473.42443849999995,6081602700.0
37.65953476,-122.48387240000001,372.6443176,6081602800.0
37.652067100000004,-122.4894962,552.0617676,6081602900.0
37.63617699,-122.48395829999998,735.3914795,6081603000.0
37.61596133,-122.4818982,639.0635986000001,6081603100.0
37.58756379,-122.5042712,760.0,6081603200.0
37.58095745,-122.485725,559.1188965,6081603300.0
37.59464462,-122.46257859999999,668.8936767999999,6081603400.0
37.62105565,-122.43586200000001,541.9119262999999,6081603802.0
37.61592051,-122.41622350000002,442.60681150000005,6081603900.0
37.6234994,-122.41000490000002,180.0,6081604101.0
37.63315165,-122.4256787,397.6939087,6081604102.0
37.62739988,-122.4061544,180.0,6081604200.0
37.60497514,-122.39051840000002,302.8857422,6081604400.0
37.60030923,-122.41817079999998,655.7026977999999,6081604600.0
37.59366666,-122.40683359999998,714.0626831000001,6081604700.0
37.599524100000004,-122.3978345,395.0099182,6081604800.0
37.58927042,-122.3982571,581.5976562999999,6081604900.0
37.58165725,-122.38975729999999,605.2086182,6081605000.0
37.58341953,-122.37652779999999,443.4577637,6081605200.0
37.58205106,-122.36183170000001,393.3514709,6081605300.0
37.73221444,-122.48717020000001,419.84869380000004,6075033100.0
37.72629835,-122.4798187,412.54235839999996,6075033201.0
37.72000955,-122.48247350000001,460.9230956999999,6075033204.0
37.75762087,-122.4991405,417.0916443,6075035100.0
